1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
8.322645868962642579e-01 5.526676034905529944e-01 2.561880445371913714e-02 3.686096566887911985e-01 9.691928394009666770e-01 1.719893345235188899e+05 4.424521028071283217e+04 -3.510733246589190060e+00 1.032934034470392781e+01 1.000000000000000000e+00
7.832188793686548633e-01 6.905856984752732908e-01 5.468994699896207422e-03 1.458028101690400646e+00 9.606284259342490195e-01 1.666371180013020639e+05 4.755984605116093007e+04 -3.079488641248981473e+00 7.488160944034705224e+00 1.000000000000000000e+00
8.430832027607163548e-01 4.997521341534360007e-01 1.517532503197357302e-02 6.526666158987965982e-01 9.723014950140870249e-01 1.715070491638183594e+05 4.443479658752900286e+04 -3.463158654947485537e+00 9.998720526364857974e+00 1.000000000000000000e+00
8.081122420307323972e-01 5.981260156267053096e-01 2.821057634729368449e-02 3.340192325060049594e-01 9.661335702813175219e-01 1.664852628173827834e+05 4.750423539977006294e+04 -3.065669230246797827e+00 7.404342354188163000e+00 1.000000000000000000e+00
8.231888816337957770e-01 5.616041401901522567e-01 1.066371378441005602e-02 9.561822989880343071e-01 9.702342370212599931e-01 1.712238012084960646e+05 4.465397991303294839e+04 -3.438627416112479462e+00 9.828860477619588920e+00 1.000000000000000000e+00
7.937705655712686825e-01 6.436216608974673070e-01 4.263083978696658415e-03 1.904308190524290234e+00 9.632252597328632149e-01 1.667923979797363281e+05 4.742555745288972685e+04 -3.089251821525865971e+00 7.548208253673310608e+00 1.000000000000000000e+00
8.904830524325884067e-01 3.656881939477632515e-01 6.546932498489589115e-03 1.556530836324807598e+00 9.800576068492340420e-01 1.792633262329101562e+05 3.836590858139855845e+04 -4.358157958111850583e+00 1.699553149590956025e+01 1.000000000000000000e+00
7.948171152494505343e-01 6.385762643662098448e-01 4.494362839771482397e-03 1.833453099140771592e+00 9.651012265844731708e-01 1.700356639811197820e+05 4.539791310682597395e+04 -3.336335145239127442e+00 9.136656797514671524e+00 1.000000000000000000e+00
8.290843241029624000e-01 5.646322971332904395e-01 2.057400992964118075e-02 4.869661010284706548e-01 9.680968248838567325e-01 1.713312293090820312e+05 4.470664433564619685e+04 -3.451619048685869551e+00 9.917899250911741404e+00 1.000000000000000000e+00
8.273643674658051061e-01 5.434177480243369551e-01 1.120319467289040451e-02 9.069104095520503783e-01 9.723615277602370988e-01 1.706732767740885320e+05 4.491321310125960736e+04 -3.388154860013698588e+00 9.485537411148300180e+00 1.000000000000000000e+00
