1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
3.730441927498853172e-01 3.035099107358948611e+00 8.495258508881436299e+00 6.510371988688215105e-04 7.617443331832557396e-01 1.317005866902668786e+05 6.061419173259698437e+04 -1.634962210939630900e+00 6.776943289216217359e-01 2.000000000000000000e+00
2.226693825066986820e-01 4.496896668859273305e+00 1.907043517523251097e+01 3.134458501627178178e-04 6.182775043231214518e-01 1.060396870218912227e+05 6.236842101136562997e+04 -1.047730927912738697e+00 -8.975724009427907824e-01 2.000000000000000000e+00
2.930715238206031414e-01 3.929674686072794021e+00 9.777940800571542468e+00 5.304634382094485521e-04 6.713248920457157709e-01 1.179789183858235192e+05 6.216137998735537258e+04 -1.299557847866706028e+00 -3.052864522676430603e-01 2.000000000000000000e+00
1.187216947609900097e-01 6.172209732097652335e+00 1.417235045992292974e+01 2.943780870656241121e-04 4.791585537470673395e-01 7.451621469116206572e+04 5.794220638180472451e+04 -4.661372801837604385e-01 -1.780310088728448203e+00 2.000000000000000000e+00
2.694642104388959569e-01 3.876049228287890891e+00 6.997997816138117777e+00 8.101620827042789854e-04 6.728996245389643471e-01 1.150564287923176598e+05 6.224052328607622621e+04 -1.233780862742526852e+00 -4.730498491713368558e-01 2.000000000000000000e+00
2.079793724583000047e-01 4.622453711532699572e+00 1.084309730142955885e+01 5.360484907020089890e-04 5.996973855362005557e-01 1.023283076680500963e+05 6.218795681152636098e+04 -9.741206035790207496e-01 -1.046887968265639124e+00 2.000000000000000000e+00
1.719062266261335847e-01 4.997106112796223520e+00 1.064043066744054933e+01 5.455142928515828091e-04 5.710921416238586845e-01 9.283531797281895706e+04 6.122575568735687557e+04 -7.936698876065535480e-01 -1.365992852822357051e+00 2.000000000000000000e+00
1.340891833932429944e-01 5.847825827493727147e+00 1.539036429057364153e+01 3.367040736836006778e-04 5.089554662271710272e-01 7.998558501180009625e+04 5.911451934230336337e+04 -5.626367442521206241e-01 -1.679799061103272262e+00 2.000000000000000000e+00
2.342046260860680129e-01 4.250960454025146440e+00 9.600083363429321892e+00 5.856709145805165124e-04 6.389404969090869413e-01 1.088803148905435519e+05 6.244426354829435149e+04 -1.104772553774171939e+00 -7.756820116260869646e-01 2.000000000000000000e+00
2.357939495046764700e-01 4.188387515195512556e+00 6.113335227631626623e+00 1.136866068744217398e-03 6.383340224172286970e-01 1.092716295064289880e+05 6.243491534844585112e+04 -1.112667746373773747e+00 -7.581336855142253306e-01 2.000000000000000000e+00
2.891807554212647569e-01 3.741952152960472233e+00 1.059285201444604674e+01 4.612942702802115742e-04 6.959282818696894690e-01 1.191157229003905668e+05 6.214043623827053671e+04 -1.324857696782205885e+00 -2.404808303317120810e-01 2.000000000000000000e+00
3.816573959661186399e-01 2.940906457348371195e+00 8.916380748017116886e+00 7.744366395953053038e-04 7.626028786897400824e-01 1.338309422709147912e+05 6.024652846601861529e+04 -1.693582843583149478e+00 8.724607638256229869e-01 2.000000000000000000e+00
2.967568538030401215e-01 3.783930786158434145e+00 8.116995538112508513e+00 6.506077490997072728e-04 6.863824346613378591e-01 1.204477065124511137e+05 6.226442897950886254e+04 -1.357572313578368828e+00 -1.537191863114353296e-01 2.000000000000000000e+00
